129,24032,""Laval""",Laval,20,Laval,N,N,,6,321,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,3
130,24032,""Laval""",Laval,20,Laval,N,N,,6,321,Malo,,Robert,Conservative,Conservateur,N,N,21
131,24032,""Laval""",Laval,20,Laval,N,N,,6,321,Nassif,,Eva,Liberal,Libéral,N,N,35
132,24032,""Laval""",Laval,20,Laval,N,N,,6,321,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,78
133,24032,""Laval""",Laval,21,Laval,N,N,,4,437,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
134,24032,""Laval""",Laval,21,Laval,N,N,,4,437,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,38
135,24032,""Laval""",Laval,21,Laval,N,N,,4,437,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,2
136,24032,""Laval""",Laval,21,Laval,N,N,,4,437,Malo,,Robert,Conservative,Conservateur,N,N,25
137,24032,""Laval""",Laval,21,Laval,N,N,,4,437,Nassif,,Eva,Liberal,Libéral,N,N,29
138,24032,""Laval""",Laval,21,Laval,N,N,,4,437,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,107
139,24032,""Laval""",Laval,22,Laval,N,N,,3,367,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,4
140,24032,""Laval""",Laval,22,Laval,N,N,,3,367,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,43
141,24032,""Laval""",Laval,22,Laval,N,N,,3,367,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,5
142,24032,""Laval""",Laval,22,Laval,N,N,,3,367,Malo,,Robert,Conservative,Conservateur,N,N,16
143,24032,""Laval""",Laval,22,Laval,N,N,,3,367,Nassif,,Eva,Liberal,Libéral,N,N,15
144,24032,""Laval""",Laval,22,Laval,N,N,,3,367,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,87
145,24032,""Laval""",Laval,23,Laval,N,N,,4,364,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
146,24032,""Laval""",Laval,23,Laval,N,N,,4,364,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,61
147,24032,""Laval""",Laval,23,Laval,N,N,,4,364,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,7
148,24032,""Laval""",Laval,23,Laval,N,N,,4,364,Malo,,Robert,Conservative,Conservateur,N,N,13
149,24032,""Laval""",Laval,23,Laval,N,N,,4,364,Nassif,,Eva,Liberal,Libéral,N,N,27
150,24032,""Laval""",Laval,23,Laval,N,N,,4,364,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,108
